class_id,vertices,n_types,types,n_realizations,K,one_example_mu_to_lambda_per_type
60127,13,2,C3+C4,2,0,C3: (1 3 1) -> (2 3 3) ; C4: (3 1 3 1) -> (0 2 3 3)
60128,9,3,C3+C4+F4,20,2q^2 + 3q^3 + 4q^4 + 2q^5 + 1q^6,C3: (1 3 1) -> (3 1 3) ; C4: (2 1 3 1) -> (0 3 1 3) ; F4: (2 1 3 1) -> (0 3 1 3)
60129,10,2,C3+C4,24,0,C3: (1 3 1) -> (3 2 2) ; C4: (2 1 3 1) -> (0 3 2 2)
60130,13,3,C3+C4+F4,3,3q^3 + 10q^4 + 12q^5 + 13q^6 + 8q^7 + 5q^8 + 2q^9 + 1q^10,C3: (1 3 1) -> (3 2 3) ; C4: (3 1 3 1) -> (0 3 2 3) ; F4: (3 1 3 1) -> (0 3 2 3)
60131,8,3,C3+C4+F4,111,1q + 2q^2 + 4q^3 + 2q^4 + 1q^5,C3: (1 3 1) -> (3 3 1) ; C4: (2 1 3 1) -> (0 3 3 1) ; F4: (1 1 3 1) -> (0 1 3 3)
60132,13,2,C3+C4,2,0,C3: (1 3 1) -> (3 3 2) ; C4: (3 1 3 1) -> (0 3 3 2)
60134,11,3,C3+C4+F4,8,2q^2 + 6q^3 + 7q^4 + 5q^5 + 2q^6 + 1q^7,C3: (1 3 2) -> (2 3 3) ; C4: (2 1 3 2) -> (0 2 3 3) ; F4: (2 2 3 1) -> (0 3 3 2)
60135,14,2,C3+C4,2,0,C3: (1 3 2) -> (3 3 3) ; C4: (3 1 3 2) -> (0 3 3 3)
60136,12,2,C3+C4,4,0,C3: (2 0 0) -> (0 0 3) ; C4: (1 2 0 0) -> (0 0 0 3)
60137,13,3,C3+C4+F4,5,2q^4 + 1q^5 + 2q^6 + 1q^7 + 1q^8,C3: (2 0 0) -> (0 1 2) ; C4: (1 2 0 0) -> (0 0 1 2) ; F4: (3 0 0 2) -> (0 2 1 0)
60138,14,2,C3+C4,3,0,C3: (2 0 0) -> (0 1 3) ; C4: (2 2 0 0) -> (0 0 1 3)
60139,13,2,C3+C4,4,0,C3: (2 0 0) -> (0 2 1) ; C4: (1 2 0 0) -> (0 0 2 1)
60140,14,2,C3+C4,3,2q^4 + 1q^5 + 5q^6 + 3q^7 + 5q^8 + 2q^9 + 3q^10 + 1q^11 + 1q^12,C3: (2 0 0) -> (0 2 2) ; C4: (2 2 0 0) -> (0 0 2 2)
60141,13,2,C3+C4,2,0,C3: (2 0 0) -> (0 2 3) ; C4: (3 2 0 0) -> (0 0 2 3)
60142,13,3,C3+C4+F4,6,1q^3 + 1q^4 + 2q^5 + 1q^7,C3: (2 0 0) -> (0 3 0) ; C4: (1 2 0 0) -> (0 0 3 0) ; F4: (2 0 0 2) -> (0 0 3 0)
60143,13,2,C3+C4,3,0,C3: (2 0 0) -> (0 3 1) ; C4: (2 2 0 0) -> (0 0 3 1)
60144,13,2,C3+C4,2,3q^6 + 3q^7 + 8q^8 + 6q^9 + 9q^10 + 5q^11 + 6q^12 + 3q^13 + 3q^14 + 1q^15 + 1q^16,C3: (2 0 0) -> (0 3 2) ; C4: (3 2 0 0) -> (0 0 3 2)
60146,11,2,C3+C4,11,0,C3: (2 0 0) -> (1 0 2) ; C4: (1 2 0 0) -> (0 1 0 2)
60147,14,2,C3+C4,3,2q^5 + 1q^6 + 3q^7 + 2q^8 + 2q^9 + 1q^10 + 1q^11,C3: (2 0 0) -> (1 0 3) ; C4: (2 2 0 0) -> (0 1 0 3)
60148,11,3,C3+C4+F4,15,1q^2 + 2q^3 + 2q^4 + 2q^5 + 1q^6,C3: (2 0 0) -> (1 1 1) ; C4: (1 2 0 0) -> (0 1 1 1) ; F4: (2 0 0 2) -> (0 1 1 1)
60149,13,2,C3+C4,3,0,C3: (2 0 0) -> (1 1 2) ; C4: (2 2 0 0) -> (0 1 1 2)
60150,13,2,C3+C4,2,1q^5 + 3q^6 + 5q^7 + 7q^8 + 8q^9 + 7q^10 + 6q^11 + 5q^12 + 3q^13 + 2q^14 + 1q^15,C3: (2 0 0) -> (1 1 3) ; C4: (3 2 0 0) -> (0 1 1 3)
60151,11,2,C3+C4,11,0,C3: (2 0 0) -> (1 2 0) ; C4: (1 2 0 0) -> (0 1 2 0)
60152,14,3,C3+C4+F4,4,1q^3 + 3q^4 + 4q^5 + 6q^6 + 4q^7 + 3q^8 + 2q^9 + 1q^10,C3: (2 0 0) -> (1 2 1) ; C4: (2 2 0 0) -> (0 1 2 1) ; F4: (3 0 0 2) -> (0 1 2 1)
60153,13,2,C3+C4,2,0,C3: (2 0 0) -> (1 2 2) ; C4: (3 2 0 0) -> (0 1 2 2)
60155,14,2,C3+C4,3,0,C3: (2 0 0) -> (1 3 0) ; C4: (2 2 0 0) -> (0 1 3 0)
60156,13,2,C3+C4,2,1q^4 + 3q^5 + 6q^6 + 9q^7 + 10q^8 + 9q^9 + 7q^10 + 5q^11 + 3q^12 + 2q^13 + 1q^14,C3: (2 0 0) -> (1 3 1) ; C4: (3 2 0 0) -> (0 1 3 1)
60159,14,3,C3+C4+F4,4,2q^3 + 1q^4 + 4q^5 + 2q^6 + 3q^7 + 1q^8 + 1q^9,C3: (2 0 0) -> (2 0 2) ; C4: (2 2 0 0) -> (0 2 0 2) ; F4: (3 0 0 2) -> (0 2 0 2)
60160,13,2,C3+C4,2,0,C3: (2 0 0) -> (2 0 3) ; C4: (3 2 0 0) -> (0 2 0 3)
60161,14,2,C3+C4,3,0,C3: (2 0 0) -> (2 1 1) ; C4: (2 2 0 0) -> (0 2 1 1)
60162,13,2,C3+C4,2,1q^4 + 4q^5 + 6q^6 + 9q^7 + 8q^8 + 8q^9 + 5q^10 + 4q^11 + 2q^12 + 1q^13,C3: (2 0 0) -> (2 1 2) ; C4: (3 2 0 0) -> (0 2 1 2)
60164,14,3,C3+C4+F4,5,2q^2 + 1q^3 + 4q^4 + 2q^5 + 3q^6 + 1q^7 + 1q^8,C3: (2 0 0) -> (2 2 0) ; C4: (2 2 0 0) -> (0 2 2 0) ; F4: (2 0 0 2) -> (0 0 2 2)
60165,12,2,C3+C4,2,0,C3: (2 0 0) -> (2 2 1) ; C4: (3 2 0 0) -> (0 2 2 1)
60168,13,3,C3+C4+F4,3,1q^3 + 2q^4 + 4q^5 + 6q^6 + 5q^7 + 6q^8 + 3q^9 + 3q^10 + 1q^11 + 1q^12,C3: (2 0 0) -> (2 3 0) ; C4: (3 2 0 0) -> (0 2 3 0) ; F4: (3 0 0 2) -> (0 0 3 2)
60172,12,3,C3+C4+F4,8,2q^3 + 1q^4 + 2q^5 + 1q^6 + 1q^7,C3: (2 0 0) -> (3 0 1) ; C4: (2 2 0 0) -> (0 3 0 1) ; F4: (2 0 0 2) -> (0 1 0 3)
60173,12,2,C3+C4,2,0,C3: (2 0 0) -> (3 0 2) ; C4: (3 2 0 0) -> (0 3 0 2)
60175,12,2,C3+C4,6,0,C3: (2 0 0) -> (3 1 0) ; C4: (2 2 0 0) -> (0 3 1 0)
60176,13,3,C3+C4+F4,3,1q^3 + 3q^4 + 5q^5 + 6q^6 + 6q^7 + 5q^8 + 3q^9 + 2q^10 + 1q^11,C3: (2 0 0) -> (3 1 1) ; C4: (3 2 0 0) -> (0 3 1 1) ; F4: (3 0 0 2) -> (0 1 1 3)
60179,13,2,C3+C4,2,0,C3: (2 0 0) -> (3 2 0) ; C4: (3 2 0 0) -> (0 3 2 0)
60187,13,3,C3+C4+F4,5,2q^4 + 2q^5 + 2q^6 + 1q^7 + 1q^8,C3: (2 0 1) -> (0 1 3) ; C4: (1 2 0 1) -> (0 0 1 3) ; F4: (3 1 0 2) -> (0 3 1 0)
60188,13,2,C3+C4,4,0,C3: (2 0 1) -> (0 2 2) ; C4: (1 2 0 1) -> (0 0 2 2)
60189,14,2,C3+C4,3,2q^4 + 2q^5 + 6q^6 + 5q^7 + 5q^8 + 3q^9 + 3q^10 + 1q^11 + 1q^12,C3: (2 0 1) -> (0 2 3) ; C4: (2 2 0 1) -> (0 0 2 3)
60190,13,3,C3+C4+F4,6,2q^3 + 3q^4 + 2q^5 + 1q^6 + 1q^7,C3: (2 0 1) -> (0 3 1) ; C4: (1 2 0 1) -> (0 0 3 1) ; F4: (2 1 0 2) -> (0 1 3 0)
60191,13,2,C3+C4,3,0,C3: (2 0 1) -> (0 3 2) ; C4: (2 2 0 1) -> (0 0 3 2)
60192,14,2,C3+C4,2,4q^6 + 6q^7 + 10q^8 + 10q^9 + 10q^10 + 7q^11 + 6q^12 + 4q^13 + 3q^14 + 1q^15 + 1q^16,C3: (2 0 1) -> (0 3 3) ; C4: (3 2 0 1) -> (0 0 3 3)
60193,11,2,C3+C4,11,0,C3: (2 0 1) -> (1 0 3) ; C4: (1 2 0 1) -> (0 1 0 3)
60194,11,3,C3+C4+F4,15,1q^2 + 3q^3 + 3q^4 + 2q^5 + 1q^6,C3: (2 0 1) -> (1 1 2) ; C4: (1 2 0 1) -> (0 1 1 2) ; F4: (2 1 0 2) -> (0 2 1 1)
60195,13,2,C3+C4,3,0,C3: (2 0 1) -> (1 1 3) ; C4: (2 2 0 1) -> (0 1 1 3)
60196,11,2,C3+C4,11,0,C3: (2 0 1) -> (1 2 1) ; C4: (1 2 0 1) -> (0 1 2 1)
60197,14,3,C3+C4+F4,4,1q^3 + 5q^4 + 7q^5 + 8q^6 + 5q^7 + 4q^8 + 2q^9 + 1q^10,C3: (2 0 1) -> (1 2 2) ; C4: (2 2 0 1) -> (0 1 2 2) ; F4: (3 1 0 2) -> (0 2 2 1)
60198,14,2,C3+C4,2,0,C3: (2 0 1) -> (1 2 3) ; C4: (3 2 0 1) -> (0 1 2 3)
60199,11,3,C3+C4+F4,17,2q^2 + 2q^3 + 1q^4 + 1q^5,C3: (2 0 1) -> (1 3 0) ; C4: (1 2 0 1) -> (0 1 3 0) ; F4: (1 1 0 2) -> (0 0 3 1)
60200,14,2,C3+C4,3,0,C3: (2 0 1) -> (1 3 1) ; C4: (2 2 0 1) -> (0 1 3 1)
60201,14,2,C3+C4,2,1q^4 + 6q^5 + 11q^6 + 15q^7 + 15q^8 + 12q^9 + 9q^10 + 6q^11 + 4q^12 + 2q^13 + 1q^14,C3: (2 0 1) -> (1 3 2) ; C4: (3 2 0 1) -> (0 1 3 2)
60203,14,3,C3+C4+F4,4,2q^3 + 2q^4 + 5q^5 + 3q^6 + 3q^7 + 1q^8 + 1q^9,C3: (2 0 1) -> (2 0 3) ; C4: (2 2 0 1) -> (0 2 0 3) ; F4: (3 1 0 2) -> (0 3 0 2)
60204,14,2,C3+C4,3,0,C3: (2 0 1) -> (2 1 2) ; C4: (2 2 0 1) -> (0 2 1 2)
60205,14,2,C3+C4,2,1q^4 + 6q^5 + 10q^6 + 12q^7 + 11q^8 + 9q^9 + 6q^10 + 4q^11 + 2q^12 + 1q^13,C3: (2 0 1) -> (2 1 3) ; C4: (3 2 0 1) -> (0 2 1 3)
60206,14,3,C3+C4+F4,5,2q^2 + 4q^3 + 7q^4 + 5q^5 + 4q^6 + 2q^7 + 1q^8,C3: (2 0 1) -> (2 2 1) ; C4: (2 2 0 1) -> (0 2 2 1) ; F4: (2 1 0 2) -> (0 1 2 2)
60207,13,2,C3+C4,2,0,C3: (2 0 1) -> (2 2 2) ; C4: (3 2 0 1) -> (0 2 2 2)
60209,14,2,C3+C4,3,0,C3: (2 0 1) -> (2 3 0) ; C4: (2 2 0 1) -> (0 2 3 0)
60210,14,3,C3+C4+F4,3,1q^3 + 5q^4 + 10q^5 + 13q^6 + 12q^7 + 9q^8 + 6q^9 + 4q^10 + 2q^11 + 1q^12,C3: (2 0 1) -> (2 3 1) ; C4: (3 2 0 1) -> (0 2 3 1) ; F4: (3 1 0 2) -> (0 1 3 2)
60213,12,3,C3+C4+F4,8,3q^3 + 2q^4 + 3q^5 + 1q^6 + 1q^7,C3: (2 0 1) -> (3 0 2) ; C4: (2 2 0 1) -> (0 3 0 2) ; F4: (2 1 0 2) -> (0 2 0 3)
60214,13,2,C3+C4,2,0,C3: (2 0 1) -> (3 0 3) ; C4: (3 2 0 1) -> (0 3 0 3)
60215,12,2,C3+C4,6,0,C3: (2 0 1) -> (3 1 1) ; C4: (2 2 0 1) -> (0 3 1 1)
60216,14,3,C3+C4+F4,3,1q^3 + 6q^4 + 9q^5 + 10q^6 + 9q^7 + 6q^8 + 4q^9 + 2q^10 + 1q^11,C3: (2 0 1) -> (3 1 2) ; C4: (3 2 0 1) -> (0 3 1 2) ; F4: (3 1 0 2) -> (0 2 1 3)
60218,12,3,C3+C4+F4,9,2q^2 + 2q^3 + 3q^4 + 1q^5 + 1q^6,C3: (2 0 1) -> (3 2 0) ; C4: (2 2 0 1) -> (0 3 2 0) ; F4: (1 1 0 2) -> (0 0 2 3)
60219,14,2,C3+C4,2,0,C3: (2 0 1) -> (3 2 1) ; C4: (3 2 0 1) -> (0 3 2 1)
60222,14,3,C3+C4+F4,4,3q^3 + 4q^4 + 6q^5 + 6q^6 + 4q^7 + 3q^8 + 1q^9 + 1q^10,C3: (2 0 1) -> (3 3 0) ; C4: (3 2 0 1) -> (0 3 3 0) ; F4: (2 1 0 2) -> (0 0 3 3)
60226,12,2,C3+C4,4,0,C3: (2 0 2) -> (0 2 3) ; C4: (1 2 0 2) -> (0 0 2 3)
60227,12,3,C3+C4+F4,6,2q^3 + 3q^4 + 3q^5 + 1q^6 + 1q^7,C3: (2 0 2) -> (0 3 2) ; C4: (1 2 0 2) -> (0 0 3 2) ; F4: (2 2 0 2) -> (0 2 3 0)
60228,12,2,C3+C4,3,0,C3: (2 0 2) -> (0 3 3) ; C4: (2 2 0 2) -> (0 0 3 3)
60229,9,3,C3+C4+F4,30,1q^2 + 3q^3 + 3q^4 + 2q^5 + 1q^6,C3: (2 0 2) -> (1 1 3) ; C4: (1 2 0 2) -> (0 1 1 3) ; F4: (2 2 0 2) -> (0 3 1 1)
60230,9,2,C3+C4,37,0,C3: (2 0 2) -> (1 2 2) ; C4: (1 2 0 2) -> (0 1 2 2)
60231,13,3,C3+C4+F4,4,1q^3 + 5q^4 + 7q^5 + 9q^6 + 6q^7 + 4q^8 + 2q^9 + 1q^10,C3: (2 0 2) -> (1 2 3) ; C4: (2 2 0 2) -> (0 1 2 3) ; F4: (3 2 0 2) -> (0 3 2 1)
60232,9,3,C3+C4+F4,49,2q^2 + 3q^3 + 2q^4 + 1q^5,C3: (2 0 2) -> (1 3 1) ; C4: (1 2 0 2) -> (0 1 3 1) ; F4: (1 2 0 2) -> (0 1 3 1)
60233,13,2,C3+C4,3,0,C3: (2 0 2) -> (1 3 2) ; C4: (2 2 0 2) -> (0 1 3 2)
60234,13,2,C3+C4,2,1q^4 + 6q^5 + 12q^6 + 17q^7 + 18q^8 + 14q^9 + 10q^10 + 7q^11 + 4q^12 + 2q^13 + 1q^14,C3: (2 0 2) -> (1 3 3) ; C4: (3 2 0 2) -> (0 1 3 3)
60235,13,2,C3+C4,3,0,C3: (2 0 2) -> (2 1 3) ; C4: (2 2 0 2) -> (0 2 1 3)
60236,13,3,C3+C4+F4,5,2q^2 + 4q^3 + 8q^4 + 6q^5 + 5q^6 + 2q^7 + 1q^8,C3: (2 0 2) -> (2 2 2) ; C4: (2 2 0 2) -> (0 2 2 2) ; F4: (2 2 0 2) -> (0 2 2 2)
60237,12,2,C3+C4,2,0,C3: (2 0 2) -> (2 2 3) ; C4: (3 2 0 2) -> (0 2 2 3)
60238,13,2,C3+C4,3,0,C3: (2 0 2) -> (2 3 1) ; C4: (2 2 0 2) -> (0 2 3 1)
60239,13,3,C3+C4+F4,3,1q^3 + 5q^4 + 12q^5 + 17q^6 + 15q^7 + 12q^8 + 7q^9 + 5q^10 + 2q^11 + 1q^12,C3: (2 0 2) -> (2 3 2) ; C4: (3 2 0 2) -> (0 2 3 2) ; F4: (3 2 0 2) -> (0 2 3 2)
60241,10,3,C3+C4+F4,20,3q^3 + 2q^4 + 3q^5 + 1q^6 + 1q^7,C3: (2 0 2) -> (3 0 3) ; C4: (2 2 0 2) -> (0 3 0 3) ; F4: (2 2 0 2) -> (0 3 0 3)
60242,10,2,C3+C4,24,0,C3: (2 0 2) -> (3 1 2) ; C4: (2 2 0 2) -> (0 3 1 2)
60243,13,3,C3+C4+F4,3,1q^3 + 6q^4 + 10q^5 + 11q^6 + 10q^7 + 7q^8 + 4q^9 + 2q^10 + 1q^11,C3: (2 0 2) -> (3 1 3) ; C4: (3 2 0 2) -> (0 3 1 3) ; F4: (3 2 0 2) -> (0 3 1 3)
60244,10,3,C3+C4+F4,30,2q^2 + 3q^3 + 4q^4 + 2q^5 + 1q^6,C3: (2 0 2) -> (3 2 1) ; C4: (2 2 0 2) -> (0 3 2 1) ; F4: (1 2 0 2) -> (0 1 2 3)
60245,13,2,C3+C4,2,0,C3: (2 0 2) -> (3 2 2) ; C4: (3 2 0 2) -> (0 3 2 2)
60247,9,2,C3+C4,24,0,C3: (2 0 2) -> (3 3 0) ; C4: (2 2 0 2) -> (0 3 3 0)
60248,13,3,C3+C4+F4,4,3q^3 + 7q^4 + 10q^5 + 10q^6 + 7q^7 + 4q^8 + 2q^9 + 1q^10,C3: (2 0 2) -> (3 3 1) ; C4: (3 2 0 2) -> (0 3 3 1) ; F4: (2 2 0 2) -> (0 1 3 3)
60251,11,3,C3+C4+F4,9,2q^3 + 3q^4 + 3q^5 + 1q^6 + 1q^7,C3: (2 0 3) -> (0 3 3) ; C4: (1 2 0 3) -> (0 0 3 3) ; F4: (2 3 0 2) -> (0 3 3 0)
60252,14,2,C3+C4,3,0,C3: (2 0 3) -> (1 3 3) ; C4: (2 2 0 3) -> (0 1 3 3)
60253,12,3,C3+C4+F4,8,2q^2 + 4q^3 + 8q^4 + 6q^5 + 5q^6 + 2q^7 + 1q^8,C3: (2 0 3) -> (2 2 3) ; C4: (2 2 0 3) -> (0 2 2 3) ; F4: (2 3 0 2) -> (0 3 2 2)
60254,12,2,C3+C4,6,0,C3: (2 0 3) -> (2 3 2) ; C4: (2 2 0 3) -> (0 2 3 2)
60255,14,3,C3+C4+F4,3,1q^3 + 5q^4 + 12q^5 + 17q^6 + 16q^7 + 13q^8 + 8q^9 + 5q^10 + 2q^11 + 1q^12,C3: (2 0 3) -> (2 3 3) ; C4: (3 2 0 3) -> (0 2 3 3) ; F4: (3 3 0 2) -> (0 3 3 2)
60256,14,2,C3+C4,2,0,C3: (2 0 3) -> (3 2 3) ; C4: (3 2 0 3) -> (0 3 2 3)
60257,14,3,C3+C4+F4,4,3q^3 + 7q^4 + 11q^5 + 11q^6 + 8q^7 + 5q^8 + 2q^9 + 1q^10,C3: (2 0 3) -> (3 3 2) ; C4: (3 2 0 3) -> (0 3 3 2) ; F4: (2 3 0 2) -> (0 2 3 3)
60259,14,2,C3+C4,4,0,C3: (2 1 0) -> (0 1 3) ; C4: (1 2 1 0) -> (0 0 1 3)
60260,14,3,C3+C4+F4,5,1q^3 + 3q^4 + 2q^5 + 3q^6 + 1q^7 + 1q^8,C3: (2 1 0) -> (0 2 2) ; C4: (1 2 1 0) -> (0 0 2 2) ; F4: (3 0 1 2) -> (0 2 2 0)
60261,13,2,C3+C4,3,0,C3: (2 1 0) -> (0 2 3) ; C4: (2 2 1 0) -> (0 0 2 3)
60262,14,2,C3+C4,4,0,C3: (2 1 0) -> (0 3 1) ; C4: (1 2 1 0) -> (0 0 3 1)
60263,12,2,C3+C4,3,2q^4 + 3q^5 + 7q^6 + 5q^7 + 6q^8 + 3q^9 + 3q^10 + 1q^11 + 1q^12,C3: (2 1 0) -> (0 3 2) ; C4: (2 2 1 0) -> (0 0 3 2)
60264,14,2,C3+C4,2,0,C3: (2 1 0) -> (0 3 3) ; C4: (3 2 1 0) -> (0 0 3 3)
60265,12,3,C3+C4+F4,13,1q^3 + 2q^4 + 2q^5 + 1q^6 + 1q^7,C3: (2 1 0) -> (1 0 3) ; C4: (1 2 1 0) -> (0 1 0 3) ; F4: (3 0 1 2) -> (0 3 0 1)
60266,12,2,C3+C4,11,0,C3: (2 1 0) -> (1 1 2) ; C4: (1 2 1 0) -> (0 1 1 2)
60267,12,2,C3+C4,3,2q^4 + 5q^5 + 6q^6 + 6q^7 + 5q^8 + 3q^9 + 2q^10 + 1q^11,C3: (2 1 0) -> (1 1 3) ; C4: (2 2 1 0) -> (0 1 1 3)
60268,12,3,C3+C4+F4,15,2q^2 + 3q^3 + 3q^4 + 2q^5 + 1q^6,C3: (2 1 0) -> (1 2 1) ; C4: (1 2 1 0) -> (0 1 2 1) ; F4: (2 0 1 2) -> (0 1 2 1)
60269,13,2,C3+C4,3,0,C3: (2 1 0) -> (1 2 2) ; C4: (2 2 1 0) -> (0 1 2 2)
60270,14,2,C3+C4,2,3q^5 + 7q^6 + 12q^7 + 14q^8 + 14q^9 + 11q^10 + 9q^11 + 6q^12 + 4q^13 + 2q^14 + 1q^15,C3: (2 1 0) -> (1 2 3) ; C4: (3 2 1 0) -> (0 1 2 3)
60271,12,2,C3+C4,11,0,C3: (2 1 0) -> (1 3 0) ; C4: (1 2 1 0) -> (0 1 3 0)
60272,13,3,C3+C4+F4,4,2q^3 + 5q^4 + 7q^5 + 7q^6 + 5q^7 + 3q^8 + 2q^9 + 1q^10,C3: (2 1 0) -> (1 3 1) ; C4: (2 2 1 0) -> (0 1 3 1) ; F4: (3 0 1 2) -> (0 1 3 1)
60273,14,2,C3+C4,2,0,C3: (2 1 0) -> (1 3 2) ; C4: (3 2 1 0) -> (0 1 3 2)
60275,13,2,C3+C4,3,0,C3: (2 1 0) -> (2 0 3) ; C4: (2 2 1 0) -> (0 2 0 3)
60276,13,3,C3+C4+F4,4,3q^3 + 5q^4 + 7q^5 + 5q^6 + 4q^7 + 2q^8 + 1q^9,C3: (2 1 0) -> (2 1 2) ; C4: (2 2 1 0) -> (0 2 1 2) ; F4: (3 0 1 2) -> (0 2 1 2)
60277,14,2,C3+C4,2,0,C3: (2 1 0) -> (2 1 3) ; C4: (3 2 1 0) -> (0 2 1 3)
60278,13,2,C3+C4,3,0,C3: (2 1 0) -> (2 2 1) ; C4: (2 2 1 0) -> (0 2 2 1)
60279,13,2,C3+C4,2,3q^4 + 9q^5 + 12q^6 + 16q^7 + 12q^8 + 11q^9 + 6q^10 + 5q^11 + 2q^12 + 1q^13,C3: (2 1 0) -> (2 2 2) ; C4: (3 2 1 0) -> (0 2 2 2)
60281,13,3,C3+C4+F4,5,2q^2 + 2q^3 + 5q^4 + 3q^5 + 3q^6 + 1q^7 + 1q^8,C3: (2 1 0) -> (2 3 0) ; C4: (2 2 1 0) -> (0 2 3 0) ; F4: (2 0 1 2) -> (0 0 3 2)
60282,14,2,C3+C4,2,0,C3: (2 1 0) -> (2 3 1) ; C4: (3 2 1 0) -> (0 2 3 1)
60285,11,2,C3+C4,6,0,C3: (2 1 0) -> (3 0 2) ; C4: (2 2 1 0) -> (0 3 0 2)
60286,13,2,C3+C4,2,2q^4 + 4q^5 + 7q^6 + 6q^7 + 6q^8 + 4q^9 + 3q^10 + 1q^11 + 1q^12,C3: (2 1 0) -> (3 0 3) ; C4: (3 2 1 0) -> (0 3 0 3)
60287,11,3,C3+C4+F4,8,2q^2 + 4q^3 + 4q^4 + 3q^5 + 2q^6 + 1q^7,C3: (2 1 0) -> (3 1 1) ; C4: (2 2 1 0) -> (0 3 1 1) ; F4: (2 0 1 2) -> (0 1 1 3)
60288,14,2,C3+C4,2,0,C3: (2 1 0) -> (3 1 2) ; C4: (3 2 1 0) -> (0 3 1 2)
60290,11,2,C3+C4,6,0,C3: (2 1 0) -> (3 2 0) ; C4: (2 2 1 0) -> (0 3 2 0)
60291,14,3,C3+C4+F4,3,3q^3 + 6q^4 + 10q^5 + 10q^6 + 9q^7 + 6q^8 + 4q^9 + 2q^10 + 1q^11,C3: (2 1 0) -> (3 2 1) ; C4: (3 2 1 0) -> (0 3 2 1) ; F4: (3 0 1 2) -> (0 1 2 3)
60294,14,2,C3+C4,2,0,C3: (2 1 0) -> (3 3 0) ; C4: (3 2 1 0) -> (0 3 3 0)
60298,14,3,C3+C4+F4,5,1q^3 + 3q^4 + 3q^5 + 3q^6 + 1q^7 + 1q^8,C3: (2 1 1) -> (0 2 3) ; C4: (1 2 1 1) -> (0 0 2 3) ; F4: (3 1 1 2) -> (0 3 2 0)
60299,14,2,C3+C4,4,0,C3: (2 1 1) -> (0 3 2) ; C4: (1 2 1 1) -> (0 0 3 2)
60300,12,2,C3+C4,3,2q^4 + 4q^5 + 8q^6 + 7q^7 + 6q^8 + 4q^9 + 3q^10 + 1q^11 + 1q^12,C3: (2 1 1) -> (0 3 3) ; C4: (2 2 1 1) -> (0 0 3 3)
60301,12,2,C3+C4,11,0,C3: (2 1 1) -> (1 1 3) ; C4: (1 2 1 1) -> (0 1 1 3)
60302,12,3,C3+C4+F4,15,2q^2 + 4q^3 + 4q^4 + 2q^5 + 1q^6,C3: (2 1 1) -> (1 2 2) ; C4: (1 2 1 1) -> (0 1 2 2) ; F4: (2 1 1 2) -> (0 2 2 1)
60303,13,2,C3+C4,3,0,C3: (2 1 1) -> (1 2 3) ; C4: (2 2 1 1) -> (0 1 2 3)
60304,12,2,C3+C4,11,0,C3: (2 1 1) -> (1 3 1) ; C4: (1 2 1 1) -> (0 1 3 1)
60305,13,3,C3+C4+F4,4,2q^3 + 7q^4 + 10q^5 + 9q^6 + 6q^7 + 4q^8 + 2q^9 + 1q^10,C3: (2 1 1) -> (1 3 2) ; C4: (2 2 1 1) -> (0 1 3 2) ; F4: (3 1 1 2) -> (0 2 3 1)
60306,14,2,C3+C4,2,0,C3: (2 1 1) -> (1 3 3) ; C4: (3 2 1 1) -> (0 1 3 3)
60307,13,3,C3+C4+F4,4,3q^3 + 6q^4 + 8q^5 + 6q^6 + 4q^7 + 2q^8 + 1q^9,C3: (2 1 1) -> (2 1 3) ; C4: (2 2 1 1) -> (0 2 1 3) ; F4: (3 1 1 2) -> (0 3 1 2)
60308,13,2,C3+C4,3,0,C3: (2 1 1) -> (2 2 2) ; C4: (2 2 1 1) -> (0 2 2 2)
60309,13,2,C3+C4,2,3q^4 + 11q^5 + 16q^6 + 19q^7 + 15q^8 + 12q^9 + 7q^10 + 5q^11 + 2q^12 + 1q^13,C3: (2 1 1) -> (2 2 3) ; C4: (3 2 1 1) -> (0 2 2 3)
60310,13,3,C3+C4+F4,5,2q^2 + 5q^3 + 8q^4 + 6q^5 + 4q^6 + 2q^7 + 1q^8,C3: (2 1 1) -> (2 3 1) ; C4: (2 2 1 1) -> (0 2 3 1) ; F4: (2 1 1 2) -> (0 1 3 2)
60311,14,2,C3+C4,2,0,C3: (2 1 1) -> (2 3 2) ; C4: (3 2 1 1) -> (0 2 3 2)
60313,11,2,C3+C4,6,0,C3: (2 1 1) -> (3 0 3) ; C4: (2 2 1 1) -> (0 3 0 3)
60314,11,3,C3+C4+F4,8,2q^2 + 5q^3 + 5q^4 + 4q^5 + 2q^6 + 1q^7,C3: (2 1 1) -> (3 1 2) ; C4: (2 2 1 1) -> (0 3 1 2) ; F4: (2 1 1 2) -> (0 2 1 3)
60315,14,2,C3+C4,2,0,C3: (2 1 1) -> (3 1 3) ; C4: (3 2 1 1) -> (0 3 1 3)
60316,11,2,C3+C4,6,0,C3: (2 1 1) -> (3 2 1) ; C4: (2 2 1 1) -> (0 3 2 1)
60317,14,3,C3+C4+F4,3,3q^3 + 9q^4 + 14q^5 + 14q^6 + 12q^7 + 7q^8 + 5q^9 + 2q^10 + 1q^11,C3: (2 1 1) -> (3 2 2) ; C4: (3 2 1 1) -> (0 3 2 2) ; F4: (3 1 1 2) -> (0 2 2 3)
