class_id,crosses_families,type,mu,lambda
1360,1,C3,3 3 1,2 3 2
1360,1,C3,3 3 2,2 3 3
1360,1,C3,3 3 3,2 3 4
1360,1,C3,3 3 4,2 3 5
1360,1,C3,3 3 5,2 3 6
1360,1,C3,3 4 0,2 4 1
1360,1,C3,3 4 1,2 4 2
1360,1,C3,3 4 2,2 4 3
1360,1,C3,3 4 3,2 4 4
1360,1,C3,3 4 4,2 4 5
1360,1,C3,3 4 5,2 4 6
1360,1,C3,3 5 0,2 5 1
1360,1,C3,3 5 1,2 5 2
1360,1,C3,3 5 2,2 5 3
1360,1,C3,3 5 3,2 5 4
1360,1,C3,3 5 4,2 5 5
1360,1,C3,3 5 5,2 5 6
1360,1,C3,3 6 0,2 6 1
1360,1,C3,3 6 1,2 6 2
1360,1,C3,3 6 2,2 6 3
1360,1,C3,3 6 3,2 6 4
1360,1,C3,3 6 4,2 6 5
1360,1,C3,3 6 5,2 6 6
1360,1,C3,4 1 0,3 1 1
1360,1,C3,4 1 1,3 1 2
1360,1,C3,4 1 2,3 1 3
1360,1,C3,4 1 3,3 1 4
1360,1,C3,4 1 4,3 1 5
1360,1,C3,4 1 5,3 1 6
1360,1,C3,4 2 0,3 2 1
1360,1,C3,4 2 1,3 2 2
1360,1,C3,4 2 2,3 2 3
1360,1,C3,4 2 3,3 2 4
1360,1,C3,4 2 4,3 2 5
1360,1,C3,4 2 5,3 2 6
1360,1,C3,4 3 0,3 3 1
1360,1,C3,4 3 1,3 3 2
1360,1,C3,4 3 2,3 3 3
1360,1,C3,4 3 3,3 3 4
1360,1,C3,4 3 4,3 3 5
1360,1,C3,4 3 5,3 3 6
1360,1,C3,4 4 0,3 4 1
1360,1,C3,4 4 1,3 4 2
1360,1,C3,4 4 2,3 4 3
1360,1,C3,4 4 3,3 4 4
1360,1,C3,4 4 4,3 4 5
1360,1,C3,4 4 5,3 4 6
1360,1,C3,4 5 0,3 5 1
1360,1,C3,4 5 1,3 5 2
1360,1,C3,4 5 2,3 5 3
1360,1,C3,4 5 3,3 5 4
1360,1,C3,4 5 4,3 5 5
1360,1,C3,4 5 5,3 5 6
1360,1,C3,4 6 0,3 6 1
1360,1,C3,4 6 1,3 6 2
1360,1,C3,4 6 2,3 6 3
1360,1,C3,4 6 3,3 6 4
1360,1,C3,4 6 4,3 6 5
1360,1,C3,4 6 5,3 6 6
1360,1,C3,5 1 0,4 1 1
1360,1,C3,5 1 1,4 1 2
1360,1,C3,5 1 2,4 1 3
1360,1,C3,5 1 3,4 1 4
1360,1,C3,5 1 4,4 1 5
1360,1,C3,5 1 5,4 1 6
1360,1,C3,5 2 0,4 2 1
1360,1,C3,5 2 1,4 2 2
1360,1,C3,5 2 2,4 2 3
1360,1,C3,5 2 3,4 2 4
1360,1,C3,5 2 4,4 2 5
1360,1,C3,5 2 5,4 2 6
1360,1,C3,5 3 0,4 3 1
1360,1,C3,5 3 1,4 3 2
1360,1,C3,5 3 2,4 3 3
1360,1,C3,5 3 3,4 3 4
1360,1,C3,5 3 4,4 3 5
1360,1,C3,5 3 5,4 3 6
1360,1,C3,5 4 0,4 4 1
1360,1,C3,5 4 1,4 4 2
1360,1,C3,5 4 2,4 4 3
1360,1,C3,5 4 3,4 4 4
1360,1,C3,5 4 4,4 4 5
1360,1,C3,5 4 5,4 4 6
1360,1,C3,5 5 0,4 5 1
1360,1,C3,5 5 1,4 5 2
1360,1,C3,5 5 2,4 5 3
1360,1,C3,5 5 3,4 5 4
1360,1,C3,5 5 4,4 5 5
1360,1,C3,5 5 5,4 5 6
1360,1,C3,5 6 0,4 6 1
1360,1,C3,5 6 1,4 6 2
1360,1,C3,5 6 2,4 6 3
1360,1,C3,5 6 3,4 6 4
1360,1,C3,5 6 4,4 6 5
1360,1,C3,5 6 5,4 6 6
1360,1,C3,6 1 0,5 1 1
1360,1,C3,6 1 1,5 1 2
1360,1,C3,6 1 2,5 1 3
1360,1,C3,6 1 3,5 1 4
1360,1,C3,6 1 4,5 1 5
1360,1,C3,6 1 5,5 1 6
1360,1,C3,6 2 0,5 2 1
1360,1,C3,6 2 1,5 2 2
1360,1,C3,6 2 2,5 2 3
1360,1,C3,6 2 3,5 2 4
1360,1,C3,6 2 4,5 2 5
1360,1,C3,6 2 5,5 2 6
1360,1,C3,6 3 0,5 3 1
1360,1,C3,6 3 1,5 3 2
1360,1,C3,6 3 2,5 3 3
1360,1,C3,6 3 3,5 3 4
1360,1,C3,6 3 4,5 3 5
1360,1,C3,6 3 5,5 3 6
1360,1,C3,6 4 0,5 4 1
1360,1,C3,6 4 1,5 4 2
1360,1,C3,6 4 2,5 4 3
1360,1,C3,6 4 3,5 4 4
1360,1,C3,6 4 4,5 4 5
1360,1,C3,6 4 5,5 4 6
1360,1,C3,6 5 0,5 5 1
1360,1,C3,6 5 1,5 5 2
1360,1,C3,6 5 2,5 5 3
1360,1,C3,6 5 3,5 5 4
1360,1,C3,6 5 4,5 5 5
1360,1,C3,6 5 5,5 5 6
1360,1,C3,6 6 0,5 6 1
1360,1,C3,6 6 1,5 6 2
1360,1,C3,6 6 2,5 6 3
1360,1,C3,6 6 3,5 6 4
1360,1,C3,6 6 4,5 6 5
1360,1,C3,6 6 5,5 6 6
1360,1,C4,0 1 1 0,0 0 1 1
1360,1,C4,0 1 1 1,0 0 1 2
1360,1,C4,0 1 1 2,0 0 1 3
1360,1,C4,0 1 2 0,0 0 2 1
1360,1,C4,0 1 2 1,0 0 2 2
1360,1,C4,0 1 2 2,0 0 2 3
1360,1,C4,0 1 3 0,0 0 3 1
1360,1,C4,0 1 3 1,0 0 3 2
1360,1,C4,0 1 3 2,0 0 3 3
1360,1,C4,0 2 1 0,0 1 1 1
1360,1,C4,0 2 1 1,0 1 1 2
1360,1,C4,0 2 1 2,0 1 1 3
1360,1,C4,0 2 2 0,0 1 2 1
1360,1,C4,0 2 2 1,0 1 2 2
1360,1,C4,0 2 2 2,0 1 2 3
1360,1,C4,0 2 3 0,0 1 3 1
1360,1,C4,0 2 3 1,0 1 3 2
1360,1,C4,0 2 3 2,0 1 3 3
1360,1,C4,0 3 1 0,0 2 1 1
1360,1,C4,0 3 1 1,0 2 1 2
1360,1,C4,0 3 1 2,0 2 1 3
1360,1,C4,0 3 2 0,0 2 2 1
1360,1,C4,0 3 2 1,0 2 2 2
1360,1,C4,0 3 2 2,0 2 2 3
1360,1,C4,0 3 3 0,0 2 3 1
1360,1,C4,0 3 3 1,0 2 3 2
1360,1,C4,0 3 3 2,0 2 3 3
1360,1,C4,1 1 1 0,1 0 1 1
1360,1,C4,1 1 1 1,1 0 1 2
1360,1,C4,1 1 1 2,1 0 1 3
1360,1,C4,1 1 2 0,1 0 2 1
1360,1,C4,1 1 2 1,1 0 2 2
1360,1,C4,1 1 2 2,1 0 2 3
1360,1,C4,1 1 3 0,1 0 3 1
1360,1,C4,1 1 3 1,1 0 3 2
1360,1,C4,1 1 3 2,1 0 3 3
1360,1,C4,1 2 1 0,1 1 1 1
1360,1,C4,1 2 1 1,1 1 1 2
1360,1,C4,1 2 1 2,1 1 1 3
1360,1,C4,1 2 2 0,1 1 2 1
1360,1,C4,1 2 2 1,1 1 2 2
1360,1,C4,1 2 2 2,1 1 2 3
1360,1,C4,1 2 3 0,1 1 3 1
1360,1,C4,1 2 3 1,1 1 3 2
1360,1,C4,1 2 3 2,1 1 3 3
1360,1,C4,1 3 1 0,1 2 1 1
1360,1,C4,1 3 1 1,1 2 1 2
1360,1,C4,1 3 1 2,1 2 1 3
1360,1,C4,1 3 2 0,1 2 2 1
1360,1,C4,1 3 2 1,1 2 2 2
1360,1,C4,1 3 2 2,1 2 2 3
1360,1,C4,1 3 3 0,1 2 3 1
1360,1,C4,1 3 3 1,1 2 3 2
1360,1,C4,1 3 3 2,1 2 3 3
1360,1,C4,2 1 1 0,2 0 1 1
1360,1,C4,2 1 1 1,2 0 1 2
1360,1,C4,2 1 1 2,2 0 1 3
1360,1,C4,2 1 2 0,2 0 2 1
1360,1,C4,2 1 2 1,2 0 2 2
1360,1,C4,2 1 2 2,2 0 2 3
1360,1,C4,2 1 3 0,2 0 3 1
1360,1,C4,2 1 3 1,2 0 3 2
1360,1,C4,2 1 3 2,2 0 3 3
1360,1,C4,2 2 1 0,2 1 1 1
1360,1,C4,2 2 1 1,2 1 1 2
1360,1,C4,2 2 1 2,2 1 1 3
1360,1,C4,2 2 2 0,2 1 2 1
1360,1,C4,2 2 2 1,2 1 2 2
1360,1,C4,2 2 2 2,2 1 2 3
1360,1,C4,2 2 3 0,2 1 3 1
1360,1,C4,2 2 3 1,2 1 3 2
1360,1,C4,2 2 3 2,2 1 3 3
1360,1,C4,2 3 1 0,2 2 1 1
1360,1,C4,2 3 1 1,2 2 1 2
1360,1,C4,2 3 1 2,2 2 1 3
1360,1,C4,2 3 2 0,2 2 2 1
1360,1,C4,2 3 2 1,2 2 2 2
1360,1,C4,2 3 2 2,2 2 2 3
1360,1,C4,2 3 3 0,2 2 3 1
1360,1,C4,2 3 3 1,2 2 3 2
1360,1,C4,2 3 3 2,2 2 3 3
1360,1,C4,3 1 1 0,3 0 1 1
1360,1,C4,3 1 1 1,3 0 1 2
1360,1,C4,3 1 1 2,3 0 1 3
1360,1,C4,3 1 2 0,3 0 2 1
1360,1,C4,3 1 2 1,3 0 2 2
1360,1,C4,3 1 2 2,3 0 2 3
1360,1,C4,3 1 3 0,3 0 3 1
1360,1,C4,3 1 3 1,3 0 3 2
1360,1,C4,3 1 3 2,3 0 3 3
1360,1,C4,3 2 1 0,3 1 1 1
1360,1,C4,3 2 1 1,3 1 1 2
1360,1,C4,3 2 1 2,3 1 1 3
1360,1,C4,3 2 2 0,3 1 2 1
1360,1,C4,3 2 2 1,3 1 2 2
1360,1,C4,3 2 2 2,3 1 2 3
1360,1,C4,3 2 3 0,3 1 3 1
1360,1,C4,3 2 3 1,3 1 3 2
1360,1,C4,3 2 3 2,3 1 3 3
1360,1,C4,3 3 1 0,3 2 1 1
1360,1,C4,3 3 1 1,3 2 1 2
1360,1,C4,3 3 1 2,3 2 1 3
1360,1,C4,3 3 2 0,3 2 2 1
1360,1,C4,3 3 2 1,3 2 2 2
1360,1,C4,3 3 2 2,3 2 2 3
1360,1,C4,3 3 3 0,3 2 3 1
1360,1,C4,3 3 3 1,3 2 3 2
1360,1,C4,3 3 3 2,3 2 3 3
1360,1,F4,1 0 1 1,0 1 1 0
1360,1,F4,1 0 1 2,0 1 1 1
1360,1,F4,1 0 1 3,0 1 1 2
1360,1,F4,1 0 2 1,0 1 2 0
1360,1,F4,1 0 2 2,0 1 2 1
1360,1,F4,1 0 2 3,0 1 2 2
1360,1,F4,1 0 3 1,0 1 3 0
1360,1,F4,1 0 3 2,0 1 3 1
1360,1,F4,1 0 3 3,0 1 3 2
1360,1,F4,1 1 1 1,0 2 1 0
1360,1,F4,1 1 1 2,0 2 1 1
1360,1,F4,1 1 1 3,0 2 1 2
1360,1,F4,1 1 2 1,0 2 2 0
1360,1,F4,1 1 2 2,0 2 2 1
1360,1,F4,1 1 2 3,0 2 2 2
1360,1,F4,1 1 3 1,0 2 3 0
1360,1,F4,1 1 3 2,0 2 3 1
1360,1,F4,1 1 3 3,0 2 3 2
1360,1,F4,1 2 1 1,0 3 1 0
1360,1,F4,1 2 1 2,0 3 1 1
1360,1,F4,1 2 1 3,0 3 1 2
1360,1,F4,1 2 2 1,0 3 2 0
1360,1,F4,1 2 2 2,0 3 2 1
1360,1,F4,1 2 2 3,0 3 2 2
1360,1,F4,1 2 3 1,0 3 3 0
1360,1,F4,1 2 3 2,0 3 3 1
1360,1,F4,1 2 3 3,0 3 3 2
1360,1,F4,2 0 1 1,1 1 1 0
1360,1,F4,2 0 1 2,1 1 1 1
1360,1,F4,2 0 1 3,1 1 1 2
1360,1,F4,2 0 2 1,1 1 2 0
1360,1,F4,2 0 2 2,1 1 2 1
1360,1,F4,2 0 2 3,1 1 2 2
1360,1,F4,2 0 3 1,1 1 3 0
1360,1,F4,2 0 3 2,1 1 3 1
1360,1,F4,2 0 3 3,1 1 3 2
1360,1,F4,2 1 1 1,1 2 1 0
1360,1,F4,2 1 1 2,1 2 1 1
1360,1,F4,2 1 1 3,1 2 1 2
1360,1,F4,2 1 2 1,1 2 2 0
1360,1,F4,2 1 2 2,1 2 2 1
1360,1,F4,2 1 2 3,1 2 2 2
1360,1,F4,2 1 3 1,1 2 3 0
1360,1,F4,2 1 3 2,1 2 3 1
1360,1,F4,2 1 3 3,1 2 3 2
1360,1,F4,2 2 1 1,1 3 1 0
1360,1,F4,2 2 1 2,1 3 1 1
1360,1,F4,2 2 1 3,1 3 1 2
1360,1,F4,2 2 2 1,1 3 2 0
1360,1,F4,2 2 2 2,1 3 2 1
1360,1,F4,2 2 2 3,1 3 2 2
1360,1,F4,2 2 3 1,1 3 3 0
1360,1,F4,2 2 3 2,1 3 3 1
1360,1,F4,2 2 3 3,1 3 3 2
1360,1,F4,3 0 1 1,2 1 1 0
1360,1,F4,3 0 1 2,2 1 1 1
1360,1,F4,3 0 1 3,2 1 1 2
1360,1,F4,3 0 2 1,2 1 2 0
1360,1,F4,3 0 2 2,2 1 2 1
1360,1,F4,3 0 2 3,2 1 2 2
1360,1,F4,3 0 3 1,2 1 3 0
1360,1,F4,3 0 3 2,2 1 3 1
1360,1,F4,3 0 3 3,2 1 3 2
1360,1,F4,3 1 1 1,2 2 1 0
1360,1,F4,3 1 1 2,2 2 1 1
1360,1,F4,3 1 1 3,2 2 1 2
1360,1,F4,3 1 2 1,2 2 2 0
1360,1,F4,3 1 2 2,2 2 2 1
1360,1,F4,3 1 2 3,2 2 2 2
1360,1,F4,3 1 3 1,2 2 3 0
1360,1,F4,3 1 3 2,2 2 3 1
1360,1,F4,3 1 3 3,2 2 3 2
1360,1,F4,3 2 1 1,2 3 1 0
1360,1,F4,3 2 1 2,2 3 1 1
1360,1,F4,3 2 1 3,2 3 1 2
1360,1,F4,3 2 2 1,2 3 2 0
1360,1,F4,3 2 2 2,2 3 2 1
1360,1,F4,3 2 2 3,2 3 2 2
1360,1,F4,3 2 3 1,2 3 3 0
1360,1,F4,3 2 3 2,2 3 3 1
1360,1,F4,3 2 3 3,2 3 3 2
1361,1,B2,0 1,1 2
1361,1,C3,2 1 0,0 2 1
1361,1,C3,3 1 0,1 2 1
1361,1,C3,4 1 0,2 2 1
1361,1,C3,5 1 0,3 2 1
1361,1,C3,6 1 0,4 2 1
1361,1,C4,0 2 1 0,0 0 2 1
1361,1,C4,0 3 1 0,0 1 2 1
1361,1,C4,1 2 1 0,1 0 2 1
1361,1,C4,1 3 1 0,1 1 2 1
1361,1,C4,2 2 1 0,2 0 2 1
1361,1,C4,2 3 1 0,2 1 2 1
1361,1,C4,3 2 1 0,3 0 2 1
1361,1,C4,3 3 1 0,3 1 2 1
1362,1,B2,0 1,1 3
1362,1,B3,2 0 1,0 1 3
1362,1,B3,3 0 1,1 1 3
1362,1,B3,4 0 1,2 1 3
1362,1,B3,5 0 1,3 1 3
1362,1,B3,6 0 1,4 1 3
1362,1,B4,0 2 0 1,0 0 1 3
1362,1,B4,0 3 0 1,0 1 1 3
1362,1,B4,1 2 0 1,1 0 1 3
1362,1,B4,1 3 0 1,1 1 1 3
1362,1,B4,2 2 0 1,2 0 1 3
1362,1,B4,2 3 0 1,2 1 1 3
1362,1,B4,3 2 0 1,3 0 1 3
1362,1,B4,3 3 0 1,3 1 1 3
1362,1,C3,3 1 0,0 3 1
1362,1,C3,4 1 0,1 3 1
1362,1,C3,5 1 0,2 3 1
1362,1,C3,6 1 0,3 3 1
1362,1,C4,0 3 1 0,0 0 3 1
1362,1,C4,1 3 1 0,1 0 3 1
1362,1,C4,2 3 1 0,2 0 3 1
1362,1,C4,3 3 1 0,3 0 3 1
1362,1,F4,2 0 1 3,0 1 3 0
1362,1,F4,3 0 1 3,1 1 3 0
1363,1,B2,0 1,1 4
1363,1,C3,4 1 0,0 4 1
1363,1,C3,5 1 0,1 4 1
1363,1,C3,6 1 0,2 4 1
1364,1,B2,0 1,2 0
1364,1,B2,1 1,3 0
1364,1,B2,10 1,12 0
1364,1,B2,2 1,4 0
1364,1,B2,3 1,5 0
1364,1,B2,4 1,6 0
1364,1,B2,5 1,7 0
1364,1,B2,6 1,8 0
1364,1,B2,7 1,9 0
1364,1,B2,8 1,10 0
1364,1,B2,9 1,11 0
1364,1,C3,1 1 0,0 0 2
1364,1,C3,1 1 1,0 0 3
1364,1,C3,1 1 2,0 0 4
1364,1,C3,1 1 3,0 0 5
1364,1,C3,1 1 4,0 0 6
1364,1,C3,2 1 0,1 0 2
1364,1,C3,2 1 1,1 0 3
1364,1,C3,2 1 2,1 0 4
1364,1,C3,2 1 3,1 0 5
1364,1,C3,2 1 4,1 0 6
1364,1,C3,3 1 0,2 0 2
1364,1,C3,3 1 1,2 0 3
1364,1,C3,3 1 2,2 0 4
1364,1,C3,3 1 3,2 0 5
1364,1,C3,3 1 4,2 0 6
1364,1,C3,4 1 0,3 0 2
1364,1,C3,4 1 1,3 0 3
1364,1,C3,4 1 2,3 0 4
1364,1,C3,4 1 3,3 0 5
1364,1,C3,4 1 4,3 0 6
1364,1,C3,5 1 0,4 0 2
1364,1,C3,5 1 1,4 0 3
1364,1,C3,5 1 2,4 0 4
1364,1,C3,5 1 3,4 0 5
1364,1,C3,5 1 4,4 0 6
1364,1,C3,6 1 0,5 0 2
1364,1,C3,6 1 1,5 0 3
1364,1,C3,6 1 2,5 0 4
1364,1,C3,6 1 3,5 0 5
1364,1,C3,6 1 4,5 0 6
1364,1,C4,0 1 1 0,0 0 0 2
1364,1,C4,0 1 1 1,0 0 0 3
1364,1,C4,0 2 1 0,0 1 0 2
1364,1,C4,0 2 1 1,0 1 0 3
1364,1,C4,0 3 1 0,0 2 0 2
1364,1,C4,0 3 1 1,0 2 0 3
1364,1,C4,1 1 1 0,1 0 0 2
1364,1,C4,1 1 1 1,1 0 0 3
1364,1,C4,1 2 1 0,1 1 0 2
1364,1,C4,1 2 1 1,1 1 0 3
1364,1,C4,1 3 1 0,1 2 0 2
1364,1,C4,1 3 1 1,1 2 0 3
1364,1,C4,2 1 1 0,2 0 0 2
1364,1,C4,2 1 1 1,2 0 0 3
1364,1,C4,2 2 1 0,2 1 0 2
1364,1,C4,2 2 1 1,2 1 0 3
1364,1,C4,2 3 1 0,2 2 0 2
1364,1,C4,2 3 1 1,2 2 0 3
1364,1,C4,3 1 1 0,3 0 0 2
1364,1,C4,3 1 1 1,3 0 0 3
1364,1,C4,3 2 1 0,3 1 0 2
1364,1,C4,3 2 1 1,3 1 0 3
1364,1,C4,3 3 1 0,3 2 0 2
1364,1,C4,3 3 1 1,3 2 0 3
1365,1,B2,0 1,2 1
1365,1,B3,2 0 1,0 2 1
1365,1,B3,3 0 1,1 2 1
1365,1,B3,4 0 1,2 2 1
1365,1,B3,5 0 1,3 2 1
1365,1,B3,6 0 1,4 2 1
1365,1,B4,0 2 0 1,0 0 2 1
1365,1,B4,0 3 0 1,0 1 2 1
1365,1,B4,1 2 0 1,1 0 2 1
1365,1,B4,1 3 0 1,1 1 2 1
1365,1,B4,2 2 0 1,2 0 2 1
1365,1,B4,2 3 0 1,2 1 2 1
1365,1,B4,3 2 0 1,3 0 2 1
1365,1,B4,3 3 0 1,3 1 2 1
1365,1,C3,2 1 0,0 1 2
1365,1,C3,3 1 0,1 1 2
1365,1,C3,4 1 0,2 1 2
1365,1,C3,5 1 0,3 1 2
1365,1,C3,6 1 0,4 1 2
1365,1,C4,0 2 1 0,0 0 1 2
1365,1,C4,0 3 1 0,0 1 1 2
1365,1,C4,1 2 1 0,1 0 1 2
1365,1,C4,1 3 1 0,1 1 1 2
1365,1,C4,2 2 1 0,2 0 1 2
1365,1,C4,2 3 1 0,2 1 1 2
1365,1,C4,3 2 1 0,3 0 1 2
1365,1,C4,3 3 1 0,3 1 1 2
1365,1,F4,2 0 1 2,0 2 1 0
1365,1,F4,2 0 1 3,0 2 1 1
1365,1,F4,3 0 1 2,1 2 1 0
1365,1,F4,3 0 1 3,1 2 1 1
1366,1,B2,0 1,2 2
1366,1,C3,3 1 0,0 2 2
1366,1,C3,4 1 0,1 2 2
1366,1,C3,5 1 0,2 2 2
1366,1,C3,6 1 0,3 2 2
1366,1,C4,0 3 1 0,0 0 2 2
1366,1,C4,1 3 1 0,1 0 2 2
1366,1,C4,2 3 1 0,2 0 2 2
1366,1,C4,3 3 1 0,3 0 2 2
1367,1,B2,0 1,2 3
1367,1,B3,3 0 1,0 2 3
1367,1,B3,4 0 1,1 2 3
1367,1,B3,5 0 1,2 2 3
1367,1,B3,6 0 1,3 2 3
1367,1,B4,0 3 0 1,0 0 2 3
1367,1,B4,1 3 0 1,1 0 2 3
1367,1,B4,2 3 0 1,2 0 2 3
1367,1,B4,3 3 0 1,3 0 2 3
1367,1,C3,4 1 0,0 3 2
1367,1,C3,5 1 0,1 3 2
1367,1,C3,6 1 0,2 3 2
1368,1,B2,0 1,2 4
1368,1,C3,5 1 0,0 4 2
1368,1,C3,6 1 0,1 4 2
1369,1,B2,0 1,3 0
1369,1,C3,2 1 0,0 0 3
1369,1,C3,3 1 0,1 0 3
1369,1,C3,4 1 0,2 0 3
1369,1,C3,5 1 0,3 0 3
1369,1,C3,6 1 0,4 0 3
1369,1,C4,0 2 1 0,0 0 0 3
1369,1,C4,0 3 1 0,0 1 0 3
1369,1,C4,1 2 1 0,1 0 0 3
1369,1,C4,1 3 1 0,1 1 0 3
1369,1,C4,2 2 1 0,2 0 0 3
1369,1,C4,2 3 1 0,2 1 0 3
1369,1,C4,3 2 1 0,3 0 0 3
1369,1,C4,3 3 1 0,3 1 0 3
1370,1,B2,0 1,3 1
1370,1,B3,3 0 1,0 3 1
1370,1,B3,4 0 1,1 3 1
1370,1,B3,5 0 1,2 3 1
1370,1,B3,6 0 1,3 3 1
1370,1,B4,0 3 0 1,0 0 3 1
1370,1,B4,1 3 0 1,1 0 3 1
1370,1,B4,2 3 0 1,2 0 3 1
1370,1,B4,3 3 0 1,3 0 3 1
1370,1,C3,3 1 0,0 1 3
1370,1,C3,4 1 0,1 1 3
1370,1,C3,5 1 0,2 1 3
1370,1,C3,6 1 0,3 1 3
1370,1,C4,0 3 1 0,0 0 1 3
1370,1,C4,1 3 1 0,1 0 1 3
1370,1,C4,2 3 1 0,2 0 1 3
1370,1,C4,3 3 1 0,3 0 1 3
1370,1,F4,3 0 1 3,0 3 1 0
1371,1,B2,0 1,3 2
1371,1,C3,4 1 0,0 2 3
1371,1,C3,5 1 0,1 2 3
1371,1,C3,6 1 0,2 2 3
1372,1,B2,0 1,3 3
1372,1,B3,4 0 1,0 3 3
1372,1,B3,5 0 1,1 3 3
1372,1,B3,6 0 1,2 3 3
1372,1,C3,5 1 0,0 3 3
1372,1,C3,6 1 0,1 3 3
1373,1,B2,0 1,3 4
1373,1,C3,6 1 0,0 4 3
1374,1,B2,0 1,4 0
1374,1,C3,3 1 0,0 0 4
1374,1,C3,4 1 0,1 0 4
1374,1,C3,5 1 0,2 0 4
1374,1,C3,6 1 0,3 0 4
1375,1,B2,0 1,4 1
1375,1,B3,4 0 1,0 4 1
1375,1,B3,5 0 1,1 4 1
1375,1,B3,6 0 1,2 4 1
1375,1,C3,4 1 0,0 1 4
1375,1,C3,5 1 0,1 1 4
1375,1,C3,6 1 0,2 1 4
1376,1,B2,0 1,4 2
1376,1,C3,5 1 0,0 2 4
1376,1,C3,6 1 0,1 2 4
1377,1,B2,0 1,4 3
1377,1,B3,5 0 1,0 4 3
1377,1,B3,6 0 1,1 4 3
1377,1,C3,6 1 0,0 3 4
1379,1,B2,0 10,1 11
1379,1,B2,0 11,1 12
1379,1,B2,0 2,1 3
1379,1,B2,0 3,1 4
1379,1,B2,0 4,1 5
1379,1,B2,0 5,1 6
1379,1,B2,0 6,1 7
1379,1,B2,0 7,1 8
1379,1,B2,0 8,1 9
1379,1,B2,0 9,1 10
1379,1,C3,2 2 0,0 3 1
1379,1,C3,2 3 0,0 4 1
1379,1,C3,2 4 0,0 5 1
1379,1,C3,2 5 0,0 6 1
1379,1,C3,3 2 0,1 3 1
1379,1,C3,3 3 0,1 4 1
1379,1,C3,3 4 0,1 5 1
1379,1,C3,3 5 0,1 6 1
1379,1,C3,4 2 0,2 3 1
1379,1,C3,4 3 0,2 4 1
1379,1,C3,4 4 0,2 5 1
1379,1,C3,4 5 0,2 6 1
1379,1,C3,5 2 0,3 3 1
1379,1,C3,5 3 0,3 4 1
1379,1,C3,5 4 0,3 5 1
1379,1,C3,5 5 0,3 6 1
1379,1,C3,6 2 0,4 3 1
1379,1,C3,6 3 0,4 4 1
1379,1,C3,6 4 0,4 5 1
1379,1,C3,6 5 0,4 6 1
1379,1,C4,0 2 2 0,0 0 3 1
1379,1,C4,0 3 2 0,0 1 3 1
1379,1,C4,1 2 2 0,1 0 3 1
1379,1,C4,1 3 2 0,1 1 3 1
1379,1,C4,2 2 2 0,2 0 3 1
1379,1,C4,2 3 2 0,2 1 3 1
1379,1,C4,3 2 2 0,3 0 3 1
1379,1,C4,3 3 2 0,3 1 3 1
1380,1,B2,0 2,1 4
1380,1,B3,2 0 2,0 1 4
1380,1,B3,3 0 2,1 1 4
1380,1,B3,4 0 2,2 1 4
1380,1,B3,5 0 2,3 1 4
1380,1,B3,6 0 2,4 1 4
1380,1,C3,3 2 0,0 4 1
1380,1,C3,4 2 0,1 4 1
1380,1,C3,5 2 0,2 4 1
1380,1,C3,6 2 0,3 4 1
1381,1,B2,0 10,2 9
1381,1,B2,0 11,2 10
1381,1,B2,0 12,2 11
1381,1,B2,0 2,2 1
1381,1,B2,0 3,2 2
1381,1,B2,0 4,2 3
1381,1,B2,0 5,2 4
1381,1,B2,0 6,2 5
1381,1,B2,0 7,2 6
1381,1,B2,0 8,2 7
1381,1,B2,0 9,2 8
1381,1,B2,1 10,3 9
1381,1,B2,1 11,3 10
1381,1,B2,1 12,3 11
1381,1,B2,1 2,3 1
1381,1,B2,1 3,3 2
1381,1,B2,1 4,3 3
1381,1,B2,1 5,3 4
1381,1,B2,1 6,3 5
1381,1,B2,1 7,3 6
1381,1,B2,1 8,3 7
1381,1,B2,1 9,3 8
1381,1,B2,10 10,12 9
1381,1,B2,10 11,12 10
1381,1,B2,10 12,12 11
1381,1,B2,10 2,12 1
1381,1,B2,10 3,12 2
1381,1,B2,10 4,12 3
1381,1,B2,10 5,12 4
1381,1,B2,10 6,12 5
1381,1,B2,10 7,12 6
1381,1,B2,10 8,12 7
1381,1,B2,10 9,12 8
1381,1,B2,2 10,4 9
1381,1,B2,2 11,4 10
1381,1,B2,2 12,4 11
1381,1,B2,2 2,4 1
1381,1,B2,2 3,4 2
1381,1,B2,2 4,4 3
1381,1,B2,2 5,4 4
1381,1,B2,2 6,4 5
1381,1,B2,2 7,4 6
1381,1,B2,2 8,4 7
1381,1,B2,2 9,4 8
1381,1,B2,3 10,5 9
1381,1,B2,3 11,5 10
1381,1,B2,3 12,5 11
1381,1,B2,3 2,5 1
1381,1,B2,3 3,5 2
1381,1,B2,3 4,5 3
1381,1,B2,3 5,5 4
1381,1,B2,3 6,5 5
1381,1,B2,3 7,5 6
1381,1,B2,3 8,5 7
1381,1,B2,3 9,5 8
1381,1,B2,4 10,6 9
1381,1,B2,4 11,6 10
1381,1,B2,4 12,6 11
1381,1,B2,4 2,6 1
1381,1,B2,4 3,6 2
1381,1,B2,4 4,6 3
1381,1,B2,4 5,6 4
1381,1,B2,4 6,6 5
1381,1,B2,4 7,6 6
1381,1,B2,4 8,6 7
1381,1,B2,4 9,6 8
1381,1,B2,5 10,7 9
1381,1,B2,5 11,7 10
1381,1,B2,5 12,7 11
1381,1,B2,5 2,7 1
